13_d.png,306,232,326,248
17_d.png,1,1,457,184
19_d.png,47,1,376,202
21_d.png,1,170,197,310
21_d.png,1,170,197,310
21_d.png,1,170,197,310
22_d.png,1,66,184,414
26_d.png,1,1,293,243
28_d.png,220,103,218,217
31_d.png,170,63,163,172
39_d.png,304,1,328,232
50_d.png,398,66,234,271
51_d.png,1,78,227,333
150_d.png,255,1,314,110
450_d.png,119,112,169,169
463_d.png,129,126,192,184
480_d.png,184,41,233,213
660_d.png,289,253,343,227
1050_d.png,1,225,104,192
1080_d.png,311,253,321,227
1290_d.png,254,1,126,166
2190_d.png,419,309,213,171
2440_d.png,1,326,142,154
2450_d.png,45,300,174,180
2460_d.png,116,272,180,184
2460_d.png,116,272,180,184
2490_d.png,334,185,164,171
2520_d.png,399,164,172,175
2550_d.png,439,151,175,185
2670_d.png,429,268,203,212
3120_d.png,1,8,229,360
3150_d.png,411,151,119,329
3160_d.png,412,127,123,347
3200_d.png,1,310,192,170
3210_d.png,41,353,279,127
3240_d.png,114,339,249,141
3250_d.png,117,267,247,213
3270_d.png,180,172,239,255
3280_d.png,215,142,241,261
3300_d.png,254,74,245,262
3320_d.png,230,25,226,229
3330_d.png,232,1,216,190
3450_d.png,480,1,152,284
3480_d.png,374,1,258,142
4200_d.png,1,1,228,183
4260_d.png,1,329,192,151
5460_d.png,325,285,307,195
5730_d.png,243,337,389,143
5800_d.png,1,360,46,82
