1_d.png,440,1,192,177
10_d.png,48,1,295,298
13_d.png,306,232,326,248
13_d.png,306,232,326,248
17_d.png,1,1,457,184
19_d.png,47,1,376,202
21_d.png,1,170,197,310
21_d.png,1,170,197,310
22_d.png,1,66,184,414
26_d.png,1,1,293,243
28_d.png,220,103,218,217
31_d.png,1,121,225,359
34_d.png,1,162,236,318
39_d.png,304,1,328,232
43_d.png,120,212,227,249
50_d.png,398,66,234,271
51_d.png,1,78,227,333
300_d.png,413,181,219,299
463_d.png,129,126,192,184
480_d.png,184,41,233,213
660_d.png,289,253,343,227
1080_d.png,311,253,321,227
1170_d.png,23,1,304,196
2460_d.png,116,272,180,184
2670_d.png,429,268,203,212
2700_d.png,374,1,258,297
3120_d.png,1,8,229,360
3250_d.png,117,267,247,213
3270_d.png,180,172,239,255
3280_d.png,215,142,241,261
3300_d.png,254,74,245,262
3320_d.png,230,25,226,229
3330_d.png,232,1,216,190
4200_d.png,1,1,228,183
5460_d.png,325,285,307,195
5700_d.png,210,334,379,146
5730_d.png,243,337,389,143
