1_d.png,440,1,192,177
6_d.png,162,233,197,247
7_d.png,295,66,296,259
13_d.png,306,232,326,248
13_d.png,306,232,326,248
17_d.png,1,1,457,184
19_d.png,47,1,376,202
21_d.png,1,170,197,310
21_d.png,1,170,197,310
22_d.png,1,66,184,414
26_d.png,1,1,293,243
31_d.png,1,121,225,359
38_d.png,1,360,217,120
50_d.png,398,66,234,271
55_d.png,99,1,116,110
150_d.png,255,1,314,110
300_d.png,413,181,219,299
450_d.png,119,112,169,169
463_d.png,129,126,192,184
480_d.png,184,41,233,213
660_d.png,289,253,343,227
1050_d.png,1,225,104,192
1170_d.png,23,1,304,196
1290_d.png,513,1,127,479
1290_d.png,513,1,127,479
2190_d.png,262,290,169,190
2190_d.png,262,290,169,190
2440_d.png,1,326,142,154
2450_d.png,45,300,174,180
2460_d.png,116,272,180,184
2670_d.png,429,268,203,212
3120_d.png,1,8,229,360
3150_d.png,411,151,119,329
3160_d.png,412,127,123,347
3200_d.png,1,310,192,170
3330_d.png,232,1,216,190
3450_d.png,480,1,152,284
3480_d.png,374,1,258,142
4200_d.png,1,1,228,183
4230_d.png,251,329,294,151
4260_d.png,1,329,192,151
5370_d.png,1,89,107,391
5700_d.png,210,334,379,146
5800_d.png,1,360,46,82
