1_d.png,440,1,192,177
7_d.png,384,425,119,55
10_d.png,41,1,302,305
19_d.png,1,1,226,266
20_d.png,356,318,276,162
21_d.png,1,160,274,320
21_d.png,1,160,274,320
28_d.png,220,103,218,217
31_d.png,170,63,163,172
32_d.png,209,159,140,147
34_d.png,135,1,68,47
35_d.png,1,226,369,254
36_d.png,1,1,362,240
38_d.png,1,112,260,294
39_d.png,397,1,235,346
42_d.png,205,221,166,210
43_d.png,120,212,227,249
46_d.png,217,1,242,345
48_d.png,211,25,421,156
54_d.png,1,1,229,333
55_d.png,164,1,148,125
450_d.png,119,112,169,169
463_d.png,129,126,182,181
480_d.png,184,41,222,207
660_d.png,1,303,288,177
690_d.png,397,356,235,124
1050_d.png,1,225,104,192
1080_d.png,1,294,273,186
1290_d.png,412,1,168,336
2190_d.png,262,290,169,190
2440_d.png,1,326,142,154
2450_d.png,45,300,174,180
2460_d.png,116,272,172,184
2460_d.png,116,272,172,184
2490_d.png,334,185,164,171
2520_d.png,399,164,163,171
2550_d.png,1,1,104,299
2550_d.png,1,1,104,299
2580_d.png,521,383,111,97
2670_d.png,429,180,196,300
3160_d.png,412,127,123,347
3200_d.png,1,310,192,170
3210_d.png,41,353,279,127
3240_d.png,114,339,249,141
3250_d.png,476,1,164,479
3270_d.png,180,172,239,255
3280_d.png,215,142,241,261
3330_d.png,232,1,216,190
4200_d.png,27,1,202,144
4230_d.png,312,1,173,95
5310_d.png,1,71,221,246
5370_d.png,1,89,107,391
5700_d.png,1,165,247,315
5730_d.png,1,164,282,316
