1_d.png,440,1,192,177
6_d.png,334,1,306,479
9_d.png,83,1,337,276
10_d.png,48,1,392,298
17_d.png,284,1,348,314
18_d.png,88,281,544,199
19_d.png,364,1,268,479
20_d.png,327,74,300,279
21_d.png,419,1,175,189
21_d.png,419,1,175,189
28_d.png,220,103,218,217
31_d.png,170,63,163,172
34_d.png,13,223,435,257
35_d.png,121,324,501,156
36_d.png,1,1,380,281
38_d.png,356,1,284,479
39_d.png,336,1,296,360
40_d.png,124,1,508,282
43_d.png,120,212,227,249
54_d.png,1,1,473,333
55_d.png,99,1,116,110
150_d.png,255,1,314,110
300_d.png,413,181,219,299
450_d.png,119,112,169,169
463_d.png,129,126,192,184
480_d.png,184,41,233,213
660_d.png,1,204,333,276
690_d.png,337,286,295,194
780_d.png,367,143,265,337
1050_d.png,403,1,237,479
1080_d.png,311,212,321,268
1440_d.png,1,427,132,53
1680_d.png,1,1,169,479
2190_d.png,262,290,169,190
2190_d.png,262,290,169,190
2430_d.png,103,1,414,185
2440_d.png,1,326,142,154
2450_d.png,45,300,178,180
2460_d.png,427,1,205,121
2460_d.png,427,1,205,121
2490_d.png,334,185,173,171
2520_d.png,399,164,172,175
2550_d.png,439,151,181,185
2730_d.png,129,1,503,228
3120_d.png,1,8,229,360
3150_d.png,411,151,119,329
3160_d.png,412,127,123,347
3200_d.png,1,310,192,170
3210_d.png,41,353,279,127
3240_d.png,99,334,264,146
3250_d.png,117,267,247,213
3270_d.png,180,172,259,256
3280_d.png,215,142,241,261
3300_d.png,254,74,245,262
3320_d.png,230,25,226,229
3330_d.png,232,1,216,190
4020_d.png,1,1,270,238
4200_d.png,1,1,427,183
5370_d.png,454,1,186,479
5670_d.png,1,42,330,438
5700_d.png,1,150,247,330
5730_d.png,1,151,282,329
