1_d.png,440,1,192,177
7_d.png,438,15,57,52
10_d.png,41,1,302,305
16_d.png,340,1,292,222
20_d.png,252,340,280,140
21_d.png,197,1,327,479
24_d.png,298,1,254,204
26_d.png,71,1,158,245
28_d.png,220,103,218,217
29_d.png,151,25,224,215
31_d.png,170,63,163,172
32_d.png,209,159,140,147
34_d.png,1,208,178,272
38_d.png,1,102,202,199
41_d.png,262,269,61,92
42_d.png,205,221,166,210
43_d.png,120,212,227,249
46_d.png,1,13,356,264
47_d.png,222,124,180,178
51_d.png,1,78,161,304
270_d.png,1,302,107,104
300_d.png,413,181,219,299
450_d.png,119,112,164,169
463_d.png,129,126,182,181
480_d.png,184,41,222,207
1050_d.png,1,225,104,192
1560_d.png,416,127,131,108
2440_d.png,1,326,135,154
2450_d.png,45,300,174,180
2460_d.png,116,272,172,184
2490_d.png,334,185,164,171
2520_d.png,399,164,163,171
2520_d.png,399,164,163,171
2550_d.png,439,151,175,185
2580_d.png,76,1,162,205
2610_d.png,209,1,423,396
2700_d.png,377,1,255,161
2760_d.png,1,1,287,158
3210_d.png,54,362,241,118
3240_d.png,114,339,249,141
3250_d.png,117,267,247,213
3330_d.png,516,1,124,479
5670_d.png,52,327,279,153
