1_d.png,440,1,192,177
20_d.png,356,318,276,162
34_d.png,135,1,68,47
38_d.png,1,112,260,294
54_d.png,1,1,229,333
55_d.png,164,1,148,125
2440_d.png,1,326,142,154
2450_d.png,45,300,174,180
2460_d.png,116,272,172,184
2460_d.png,116,272,172,184
2490_d.png,334,185,164,171
2520_d.png,399,164,163,171
2550_d.png,1,1,104,299
2550_d.png,1,1,104,299
3200_d.png,1,310,192,170
3210_d.png,41,353,279,127
3240_d.png,114,339,249,141
3250_d.png,476,1,164,479
3270_d.png,180,172,239,255
3280_d.png,215,142,241,261
3330_d.png,232,1,216,190
