1_d.png,440,1,192,177
7_d.png,438,15,57,52
10_d.png,48,1,295,298
17_d.png,1,1,457,183
21_d.png,419,1,175,189
23_d.png,297,318,335,162
26_d.png,250,31,268,316
26_d.png,250,31,268,316
27_d.png,238,93,204,147
28_d.png,220,103,218,217
28_d.png,220,103,218,217
29_d.png,147,32,109,127
31_d.png,170,63,163,172
32_d.png,259,1,373,147
34_d.png,391,306,241,174
34_d.png,391,306,241,174
35_d.png,121,324,309,156
35_d.png,121,324,309,156
38_d.png,1,112,260,211
39_d.png,346,1,286,222
41_d.png,1,1,467,152
42_d.png,205,221,166,210
43_d.png,120,212,227,249
46_d.png,1,36,176,233
300_d.png,413,181,219,299
450_d.png,119,112,164,169
463_d.png,129,126,182,181
480_d.png,184,41,222,207
1050_d.png,1,418,57,62
1560_d.png,416,127,131,108
2440_d.png,1,326,135,154
2450_d.png,266,1,366,102
2450_d.png,266,1,366,102
2460_d.png,116,272,172,184
2490_d.png,334,185,164,171
2520_d.png,399,164,163,171
2550_d.png,439,151,175,185
2700_d.png,377,1,255,161
3200_d.png,1,310,192,170
3210_d.png,41,353,254,127
3240_d.png,114,339,249,141
3250_d.png,117,267,247,213
3330_d.png,232,1,216,190
4230_d.png,312,1,173,95
5670_d.png,1,327,330,153
5700_d.png,1,150,247,330
