3_d.png,1,1,208,479
6_d.png,1,1,358,479
10_d.png,1,1,439,479
14_d.png,1,225,413,255
16_d.png,1,1,546,479
17_d.png,1,1,631,479
18_d.png,1,1,386,479
19_d.png,1,1,481,479
20_d.png,226,74,406,406
23_d.png,297,1,335,479
26_d.png,1,1,228,479
27_d.png,238,93,208,202
28_d.png,1,1,639,479
29_d.png,128,1,268,239
31_d.png,1,1,639,479
33_d.png,11,1,621,479
34_d.png,1,58,631,422
35_d.png,1,124,631,356
39_d.png,1,81,631,399
40_d.png,1,1,639,479
42_d.png,205,200,231,231
46_d.png,1,1,631,479
50_d.png,1,1,631,479
51_d.png,1,78,397,402
52_d.png,30,25,602,385
54_d.png,1,21,631,459
55_d.png,99,1,226,125
300_d.png,92,1,548,479
450_d.png,119,112,169,169
463_d.png,129,126,192,184
480_d.png,184,41,233,213
660_d.png,1,35,631,445
780_d.png,246,1,394,479
1080_d.png,200,1,432,479
1290_d.png,412,1,228,479
1320_d.png,281,1,359,479
1350_d.png,1,1,603,479
1410_d.png,239,1,401,479
1440_d.png,193,1,447,479
1650_d.png,1,1,631,375
2160_d.png,393,1,247,479
2400_d.png,506,1,134,479
2440_d.png,194,1,446,479
2440_d.png,194,1,446,479
2450_d.png,45,300,178,180
2460_d.png,116,272,180,184
2490_d.png,334,185,173,171
2520_d.png,399,164,172,175
2550_d.png,439,151,181,185
2610_d.png,1,1,639,479
3160_d.png,412,127,123,347
3200_d.png,1,310,192,170
3250_d.png,117,267,271,213
3270_d.png,180,172,259,256
3280_d.png,215,142,269,261
3300_d.png,247,51,286,295
3320_d.png,230,25,226,229
3330_d.png,232,1,240,190
3780_d.png,503,1,137,479
4770_d.png,323,1,317,479
5160_d.png,408,1,232,479
5310_d.png,489,1,151,479
5340_d.png,382,1,258,479
5400_d.png,1,1,287,479
5640_d.png,266,1,374,479
5700_d.png,1,150,292,330
5730_d.png,403,1,237,479
