10_000000,213,341,297,109,0.12314
10_000060,244,287,313,145,0.091963
10_000120,284,376,350,90,0.14938
10_000180,203,125,390,193,0.041155
10_000480,222,271,323,111,0.027874
10_000720,117,401,333,64,0.062675
12_000180,141,245,117,124,0.074936
12_000540,205,343,105,75,0.3537
12_000840,178,244,111,124,0.28763
13_000360,202,253,76,104,0.26423
15_000300,224,48,213,417,0.018017
15_000360,73,12,282,355,0.068856
15_000420,183,30,190,434,0.065231
16_000000,162,70,470,142,0.0038501
16_000120,437,42,195,308,0.12606
16_000660,149,12,408,214,0.019462
16_000780,355,139,276,226,0.0065727
17_000060,36,257,355,209,0.11764
17_000120,36,238,366,228,0.14932
17_000180,36,229,345,237,0.1078
17_000240,36,225,338,241,0.13039
17_000480,35,103,200,238,0.076662
18_000360,57,37,494,401,0.0016578
18_000660,34,19,315,309,0.011116
18_000720,372,61,116,45,0.1083
19_000000,94,12,409,319,0.036865
19_000360,34,133,568,333,0.01905
20_000120,34,12,564,165,0.016572
21_000120,248,35,383,242,0.024673
3_000420,214,12,176,273,0.096961
3_000480,376,71,162,296,0.15084
3_000540,154,154,157,277,0.32324
9_000600,57,12,578,297,0.003363
