10_000000,213,341,297,109,0.13406
10_000060,244,287,313,145,0.10845
10_000120,284,376,350,90,0.14938
10_000180,203,125,390,193,0.048395
10_000480,222,271,323,111,0.029267
10_000540,274,146,353,129,0.12153
10_000720,117,401,333,64,0.03846
12_000180,141,245,117,124,0.032405
12_000540,205,343,105,75,0.3334
12_000840,178,244,111,124,0.27119
13_000360,202,253,76,104,0.22603
13_000480,101,145,55,127,0.27329
13_000780,121,135,47,94,0.13128
15_000180,122,12,295,306,0.018428
15_000360,229,12,126,355,0.19736
16_000000,162,70,470,142,0.003929
16_000120,430,42,202,319,0.024402
16_000240,348,22,269,316,0.0066696
16_000300,480,18,152,246,0.15423
17_000000,37,178,334,260,0.15381
17_000060,36,257,355,209,0.093083
17_000120,36,211,366,255,0.083801
17_000180,36,229,345,237,0.12349
17_000240,36,182,338,283,0.068789
17_000480,35,103,200,238,0.076662
18_000300,308,157,198,123,0.29805
18_000720,372,61,116,45,0.090229
19_000360,116,133,486,333,0.01074
20_000120,34,12,372,165,0.014453
21_000120,248,35,383,227,0.0066655
21_000240,152,61,480,231,0.0042482
3_000420,214,24,147,261,0.16332
3_000480,376,71,164,296,0.19503
3_000540,154,175,146,256,0.25535
3_000600,347,12,175,295,0.22359
3_000900,59,132,174,290,0.24369
4_000300,87,278,191,184,0.03534
6_000360,148,255,114,107,0.15406
9_000120,184,12,451,214,0.0050527
9_000240,250,109,300,155,0.01149
9_000660,35,336,433,130,0.063982
